v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,v_15,v_16,target
-1.88216,1.12955,1.05216,-1.00654,0.69652,-0.75446,0.09495,1.2006,1.05756,-0.79125,0.87619,0.42148,0.90538,-0.66118,-1.12669,-0.65408,-105.86307587489894
-1.27781,-1.34903,1.0355,-0.52931,0.32341,-1.76313,-0.10783,2.9954,-1.00612,1.56701,-1.21868,1.34699,0.06873,-0.92936,1.47903,-0.04927,-100.80455852137744
1.15005,0.75123,-0.09961,2.00701,0.66307,-0.00731,1.58905,-0.42909,0.97843,1.52374,1.0174,-0.95652,-0.44268,-0.0274,0.92601,-0.55498,251.5561714691042
0.02346,0.55088,-0.79643,1.42154,0.76106,-0.41986,0.31463,-1.11713,1.41852,0.37014,-1.46144,0.7321,-0.02563,0.20897,2.34965,0.68167,132.23927974709105
0.2622,-0.66572,0.24339,-1.86071,2.48675,1.62178,0.66899,0.00629,-0.80218,0.18938,-0.47319,1.71429,-0.20594,0.58475,-0.51278,1.17373,-82.16856017530101
-0.2499,-0.99641,0.9156,1.36132,0.23027,-2.05521,1.5717,-1.76821,-0.10763,0.25185,1.15951,-0.58675,0.05712,-0.10667,0.49619,0.63325,91.23970692085778
-0.86593,1.05854,-0.64034,0.22611,-1.23563,-0.7645,-0.31839,0.21484,-1.06041,0.86691,-0.61249,-2.07597,0.7288,-0.51626,-1.0345,-0.68263,-215.34719589137381
0.62634,-1.06684,0.8446,0.13097,-0.41274,-0.30987,0.1393,0.39178,0.43592,0.62398,-0.04127,-1.95272,1.52932,1.08683,1.09918,0.16709,136.63462592368674
0.733,-0.20975,-1.1651,0.70671,-0.90415,0.85374,-0.04947,0.61466,-0.91131,1.93358,0.48703,-0.36418,-0.63221,0.05925,-0.76864,-1.84197,-10.182492557425583
-1.08744,2.28481,-1.19663,0.23881,-0.05069,1.21788,0.15644,0.60754,-0.37259,-0.23945,-0.53131,0.96706,-0.14847,-1.26967,0.35922,-0.35498,-97.06602325833516
-0.55754,0.14486,0.46391,-0.95308,-0.63133,-2.11908,-0.11171,0.5648,-0.41313,0.52691,-0.25311,-0.39302,0.41413,0.13614,0.37663,0.91058,-43.46551252329358
0.76875,0.36811,1.36889,-0.79134,-0.39943,1.06171,-0.95515,-0.20347,1.79496,-0.52721,1.48072,-0.06624,0.56106,1.74093,0.2087,-1.83291,238.3038028347493
-0.3297,0.87739,0.61224,-0.79676,1.39551,-2.22739,-0.52309,0.29134,0.95905,0.54663,-0.85943,-0.53752,-0.25799,-0.68869,0.07734,-0.30986,-33.28142206813726
-0.26217,0.61313,0.27139,0.51101,0.76469,-0.62629,0.96768,0.54682,-0.3337,-0.33003,0.27596,-0.21588,0.47968,0.24612,-1.43419,0.64956,-115.18213615597313
-0.08187,0.48654,1.1487,-1.10065,2.59457,-1.5343,0.9582,1.21664,0.72011,0.19528,1.95042,-0.06651,0.11029,0.82383,1.44059,0.3632,256.06849738125635
-0.18632,-1.04355,-0.47779,0.98822,0.08351,-0.75148,-1.61571,1.46137,1.62664,0.3447,-0.74364,-0.7187,1.11,-0.32323,-0.46337,1.77011,-27.298854354295674
-1.69397,0.18505,2.10023,0.4761,0.43813,-0.26401,-0.65301,-0.10705,0.63102,-0.49129,-1.74765,0.61759,1.43745,0.37831,-2.19543,-0.46078,-359.6423756197285
-0.62341,1.52226,0.79226,0.0196,1.37825,1.22584,0.76804,0.43381,0.44763,0.65264,0.37741,-0.45155,1.15672,0.37062,-0.82537,-0.72259,-57.20966037524642
-0.79728,0.32963,-1.91421,-1.16464,0.75307,-0.4189,-0.44926,-0.66446,1.58708,-0.31769,-0.71261,0.15527,0.2981,-1.16063,-0.74623,-0.25446,-88.38587446604842
0.8945,-0.28216,0.45411,0.91587,0.57827,-0.89287,-1.71976,1.90146,1.70871,0.11778,-0.13248,-2.42135,0.40538,-1.2947,-0.37357,0.92545,95.48609683686456
-1.68881,-0.02157,1.18188,-0.58334,-0.68631,-0.53462,0.07857,-1.09531,-0.55933,0.50226,0.69765,1.31182,0.49414,-0.8695,-2.22344,-0.76524,-249.18998855513286
-0.21647,-0.85298,-0.62156,-0.61174,-1.47439,0.68483,0.38051,-1.08838,-1.42174,-0.47953,-0.04092,0.60893,-1.08768,-1.02014,0.763,0.34461,-20.187537039198617
1.02702,0.8081,1.70032,-0.94861,-1.36131,-0.63406,0.14691,-0.17564,-2.19203,-1.15594,1.63535,0.99607,1.70606,0.47071,-1.10488,-1.56315,8.621904552400771
-1.97971,-0.4342,-0.5214,0.05216,-1.45297,-1.12075,-0.18349,0.79102,1.90119,0.65239,-2.21535,-1.55537,1.77368,1.1694,-0.54396,0.05092,-239.53828247824774
-0.25239,0.50663,-0.56572,0.15568,-0.11777,-0.00963,0.1472,1.36087,-0.4064,-1.05865,0.27164,0.03118,-0.11191,0.36488,0.95135,-0.23531,53.141089172137846
-0.72218,-0.04568,-0.43435,-0.21099,0.06599,0.43357,-0.38779,1.35967,0.38571,2.18969,0.65096,-0.41582,0.25103,0.33118,-1.07573,-0.9097,-66.16881974510105
0.72456,0.48612,-0.50626,-0.95609,1.35125,0.38926,1.40142,0.45355,-1.81529,-0.49428,-1.22192,0.11321,-0.88863,0.38073,-0.49743,-0.51664,-140.82325652540285
0.03282,0.04404,-0.44291,0.91183,1.74208,0.84093,0.45268,0.71514,-0.30456,-0.91484,0.47034,2.91855,1.12548,-1.88348,-1.55319,-1.551,-89.81298040563131
-2.08991,0.87388,-0.90891,-0.24168,-0.08955,0.84703,-1.31839,-0.60545,-0.03488,-0.5079,-0.85901,-1.81183,0.59427,0.02337,-0.14532,0.13779,-208.47371136306887
0.34908,1.23946,0.09057,-2.98874,-0.49929,1.04603,1.5598,0.69503,0.29493,-0.39784,-1.18376,-0.36051,-0.1138,-0.87471,-0.89555,2.07005,-105.69069291528581
-1.36725,-1.50547,-0.61276,-0.32738,2.7082,-0.49787,0.73844,-0.05272,-1.07648,0.35633,1.14545,0.08324,-0.11151,1.73561,0.06714,-0.16015,-55.23251833935279
0.3622,-0.14499,0.63877,-1.56936,-0.3008,-0.27352,-1.87091,0.2696,-0.37928,-1.1575,-1.38958,-1.0762,1.5268,0.27292,-0.03424,1.13526,-84.23900832682216
0.50695,2.60196,1.22282,-0.00196,1.05866,-1.54045,0.83141,-0.0908,-0.87137,0.00087,-0.29867,0.71246,0.63874,-0.06716,0.55349,-0.33157,19.145340147038507
1.12329,0.19657,1.09402,0.3677,0.30845,-0.57579,-0.2417,-1.03038,-0.4696,1.24957,-1.6966,-1.46533,0.16229,0.67586,-1.63288,-0.03687,-171.4339709736627
-2.88076,-0.36011,1.19069,-1.22726,2.91212,-0.28704,1.39865,-0.26526,0.65937,-1.08449,0.08179,-0.4099,0.38967,-0.93953,-0.2254,0.83155,-177.26405019679797
-0.09126,1.24241,-0.43632,-1.01234,-1.23109,-0.02093,-0.67614,-0.40456,-1.61343,-1.33465,0.12025,-0.24728,0.20957,1.24126,-0.87911,0.54736,-126.51885453732953
0.23722,-0.25181,0.46305,0.7043,-0.6587,-0.8437,0.35148,1.69739,-0.5078,0.93969,-0.32544,0.26847,-0.67224,-1.13225,-0.36014,1.51887,-51.31707460628021
1.58532,-0.55526,-0.61405,1.55136,0.31838,-1.12672,1.4962,-0.53121,0.91973,0.4993,-1.51352,0.24583,-0.34189,1.14463,-0.44451,-0.00313,13.795691570878015
-0.25385,-0.15553,0.59883,-0.00848,-1.12048,-0.29391,-0.27366,-0.53649,-0.93243,1.42675,0.57536,-0.00308,-0.9411,0.8517,-1.46894,2.36519,-121.78436498780364
-0.09983,0.3801,-1.84732,-0.64886,-0.07024,-0.10979,-1.29938,0.63389,0.1779,0.17836,-0.2325,0.51986,-1.29618,1.02878,-0.04661,-0.39176,-17.310973516845998
-0.04196,0.09228,-2.24379,0.39961,-2.34599,-0.58344,0.14091,-0.50963,0.17416,0.53114,0.20693,-0.38554,0.16882,1.75359,-0.33956,0.18928,-5.740449903517396
0.38871,-0.42041,0.34742,-0.54947,-1.69435,0.04601,-0.28848,-0.66255,1.33241,-1.2457,1.77909,1.04835,-0.31345,-0.38223,-1.6303,-2.00358,81.90296549507289
0.80614,-1.08997,-0.03247,0.51043,-1.93407,-0.32272,-0.25988,0.71239,0.98249,0.37373,0.01737,-0.40102,-0.70035,-0.36027,1.39571,1.92155,196.1966097333544
1.16053,0.32158,0.3736,0.50625,-0.66331,1.64421,-1.71238,-1.70101,1.51693,0.09627,-0.87972,-0.01563,-0.05882,-2.01263,-0.2165,-0.84843,67.65926794904723
1.61105,1.23704,-0.32859,2.1028,0.78815,0.53391,-0.00065,0.37227,-1.17402,-0.05668,0.8261,1.31285,0.16819,-1.71138,-1.09213,0.78051,37.43547686219046
0.07484,-1.29695,-0.18856,0.93502,0.54272,-0.70619,-0.89277,-0.38013,0.83972,0.24971,0.25412,0.67772,0.48787,0.86908,0.57452,-0.01572,98.0622128783043
-0.45417,1.55195,-2.42346,-0.28154,-0.20854,0.86078,-0.51277,-0.02318,-1.1471,0.99058,0.64038,0.36928,-0.13608,-1.26958,-0.35357,1.60205,-60.03153977968957
-0.23983,0.48765,1.28079,0.92377,-0.02215,-0.94161,-0.28715,1.35142,-0.48586,1.35037,0.98619,-1.00707,-0.20096,-1.13197,1.65335,-1.76324,147.9057264487802
0.05772,-0.16113,-0.26733,-0.80191,0.30992,0.26771,-1.65515,-0.12097,-0.5957,-1.64538,0.3063,-0.72031,-0.37086,-0.49798,0.35381,-1.42341,25.66836721013814
-1.22428,0.80389,-0.6038,0.01185,0.98653,1.59346,0.32007,-1.11415,-1.86414,-0.69418,0.47665,-0.35588,-0.49002,-0.47288,-0.83316,0.07413,-186.2922705238001
0.04061,-1.0141,-1.16245,-0.38929,0.54817,0.01411,0.45246,0.86414,-0.00381,-0.95104,-1.43249,-1.22172,-0.68082,-0.28999,-0.4155,-0.96392,-120.71882849431634
0.45791,0.65799,-0.42269,1.59785,1.12595,0.27298,0.1792,0.10951,-1.30313,-1.39536,0.00788,0.43937,0.68676,0.4614,-0.16548,-1.29753,-32.99048061660583
1.76585,-0.30596,0.46941,0.50109,-1.89205,-0.08838,-0.18445,-1.09581,-0.9946,-0.59582,-0.12176,-0.33196,2.1128,-0.83812,-0.08395,-0.57144,65.11454475127962
0.59117,0.26226,0.55994,0.05383,-0.03662,0.04154,-0.2691,-0.30365,1.00481,-0.69393,-0.82826,0.07986,1.22866,-1.07952,0.82793,0.75727,86.45400732717012
0.25301,2.08867,-0.18819,-0.22023,0.38729,-1.39345,-0.83328,-2.33228,2.79478,-0.3693,-1.58123,1.13768,0.75745,2.2,0.1479,1.74756,38.68752968577246
0.85153,0.61057,1.20374,1.29517,0.37126,-0.28455,-2.09973,1.08643,0.95789,-0.04199,-1.22065,-1.33606,2.40838,1.25233,0.77094,0.06313,72.15813928898895
0.6423,0.68702,0.71516,-0.284,-0.16089,-1.61346,0.4539,-0.05769,2.02015,0.84747,0.86918,1.05283,0.91711,1.10651,1.27529,0.76298,275.1449900809978
-0.85248,-0.78063,0.28477,1.77197,-1.33956,2.255,-0.66514,1.23429,-0.49315,1.7381,-1.07637,-1.25321,0.54252,-1.01153,-0.43555,0.40689,-178.96097870652352
1.98072,0.18176,0.97551,0.04826,-0.25627,-0.40782,-1.20238,0.18272,0.33953,-0.21423,0.08941,-0.92336,1.26926,0.86006,1.06672,1.95854,230.4073933272319
0.64769,1.33029,0.11188,-0.25585,-0.65541,1.0504,-0.82232,0.3062,1.38076,0.15586,0.35825,-0.405,-0.28018,-0.55149,-0.89497,-0.65601,60.39854816778549
0.10088,1.69361,-0.95989,1.65688,-1.43999,-0.61799,-0.24681,0.60966,-0.58025,1.24158,0.12744,0.26157,1.01259,0.32308,0.2501,0.89446,10.000926026879656
-0.73346,0.07975,-1.35469,0.81463,-0.23544,-0.74933,-0.15266,0.73415,-0.8367,-0.67651,0.71731,1.09987,-0.22561,0.18101,-0.27663,1.69507,-55.58404562725799
0.39669,0.3839,1.21605,-1.30528,-0.69783,0.18783,1.47293,0.24955,0.15034,0.84406,-0.61985,0.87657,-1.7643,-0.153,-0.05431,0.64343,-11.102356012740346
-0.04004,-0.85513,-0.30228,0.70363,0.02738,0.25574,-0.04838,0.72237,-0.27692,-1.24092,-0.14016,-0.14853,-0.39817,-0.28602,1.6381,1.04815,94.62241471898776
-0.25588,0.02748,0.06972,-0.80207,0.3462,-0.28318,-0.74107,-2.15199,-1.3186,-0.34559,-0.68859,-1.35374,-0.65843,0.7218,-1.09337,2.04769,-194.18555903374184
0.09479,0.27366,-1.09282,-0.36556,-1.99198,2.18303,1.6457,2.29065,-1.08859,2.28137,-1.6871,-1.74993,0.80572,0.13224,0.34305,0.9037,-123.88685219198202
0.77047,0.11457,1.22412,0.59307,0.34089,0.92386,-0.25766,-1.26196,-1.6202,0.72702,-0.64266,-0.50179,-0.87351,-1.9613,0.43909,-1.11358,-24.530612450532782
1.26168,1.72563,0.6763,-0.65589,0.03001,0.54076,0.07305,1.40463,-0.09274,1.20369,0.58089,-1.04718,0.39088,1.28806,1.42389,-1.34294,222.22985419750074
0.9255,-0.97992,0.12586,-0.48214,-0.34931,0.19819,-0.41216,1.13285,1.02115,-0.94968,-0.03093,-0.01051,-0.31129,0.62305,0.16986,-0.3127,115.02803393011953
0.22002,-1.37881,-2.01094,-0.43687,-0.44061,-0.37413,-0.39685,-0.92364,2.06223,1.22319,0.58052,-0.69166,-1.34826,0.51152,-1.05012,0.5179,63.015876480015756
-0.66808,-0.37673,-0.10038,-1.20257,1.62957,-1.80416,1.50092,1.29708,-0.9147,-0.50295,-0.17733,1.55766,-0.68153,0.06289,-0.62007,-1.12364,-137.87103635288221
1.80117,-2.29204,0.00929,-0.02039,-0.86427,0.12781,-0.55116,-1.55163,1.04424,1.15357,-0.07196,0.21559,-0.59457,0.65976,1.52717,2.17486,269.3476484608279
-0.6398,1.11121,1.58193,-0.50505,-0.96858,-0.20253,1.39642,-1.34538,0.1493,-0.28105,1.63057,-0.60949,-1.14061,0.90801,-0.6318,0.31189,25.851676183943905
-0.85418,0.09207,-0.30155,-0.83617,0.65436,-0.16239,-2.04291,1.36661,-0.70265,0.66103,-0.71069,-0.83282,1.09648,1.50828,0.10071,0.88066,-125.22052123074423
0.231,0.0224,0.62341,0.09181,-1.17521,-0.02199,-0.72695,0.00529,1.45742,-1.98561,-1.0449,-2.46637,0.56014,-0.24686,0.1237,0.24693,15.973270977060265
-1.5619,0.0791,-0.22666,-0.66429,-1.31706,0.98924,0.30463,-1.27374,-0.97197,-0.27601,0.38084,0.14525,-1.41969,2.15123,-0.31971,-1.25875,-142.13308021349067
-1.21832,0.42243,0.7804,-0.87121,-0.83427,-0.82102,0.0505,0.581,-0.00272,1.06624,-0.53906,0.36395,1.39473,-0.47533,0.25528,-1.45233,-98.82477721234864
-0.13565,-0.56427,0.49457,0.82762,-2.17478,-0.08402,1.32186,-1.73544,-0.6583,1.70879,0.25137,1.06921,0.84647,-0.24115,0.54457,0.5553,20.09273444090617
-0.2689,-1.02403,1.72613,-1.71959,-0.60296,0.31725,-0.52961,0.12594,-0.02089,-1.42469,-0.60585,1.35453,1.0949,0.8297,0.28708,-0.94604,-37.48574356242731
-0.01401,1.58065,1.607,1.11031,1.9155,-0.04418,0.51401,-0.74185,0.32482,-0.15931,-0.30408,-1.10015,-0.15831,0.32372,-1.07775,0.27744,-84.059467574747
-0.67379,1.17753,0.01677,-1.07383,-0.79709,-0.07415,0.06538,-0.39479,0.11222,-0.35573,0.54322,-0.78411,-1.44583,1.32795,0.29179,-1.05071,16.457585429419137
-0.5142,-0.96501,2.11592,0.14433,1.18154,0.12037,1.36496,-2.42622,0.77121,1.2057,-1.93211,-1.05519,0.88082,-0.01023,3.75812,-1.5933,139.36814408669125
-1.84915,0.7352,-0.00434,1.33806,0.5754,-0.80139,-0.64713,-0.5479,-0.2095,1.3743,-1.0891,0.71696,-0.33828,-1.11359,0.74421,0.13015,-150.88376549474813
0.44997,-1.20702,0.1908,-0.01358,1.88357,-0.05358,-0.11236,1.23113,1.0573,0.11551,-0.22267,-0.55317,-0.38255,-1.00833,0.30029,0.34774,81.1011245959055
-0.25842,-0.27329,0.38175,0.01701,1.14578,-0.38474,-0.34269,-1.34807,1.02452,-1.26999,0.92747,-0.91502,-1.17451,-1.09543,-0.01895,0.64737,84.98374519492252
0.02297,-0.25412,-0.55131,0.97718,0.34359,-1.12632,-0.65337,-0.44665,-0.91923,-0.87639,0.88844,1.78526,0.61262,0.51031,-1.9284,1.22204,-114.96236826528276
0.44768,-0.5238,0.05825,-1.00374,-0.94662,1.13682,0.13366,1.17058,0.06714,1.23908,0.99812,1.57205,0.12782,0.79104,-1.18536,-1.21535,14.567649688401517
-0.85298,0.28861,-0.26826,-0.74739,0.5686,0.10644,1.51642,-0.6742,-1.13312,-0.9669,-0.05438,0.31986,-0.21396,0.48291,2.15005,2.42064,47.155233843290794
1.14397,-1.22272,-0.5193,0.16824,0.46159,0.45233,1.20748,-0.72126,0.94104,1.14379,0.21528,-1.47787,0.30756,-0.79944,-0.19443,0.99853,116.65115654751364
-0.62479,1.17867,-0.85241,-0.76776,-1.01237,-0.11181,0.2328,1.2475,-0.12852,0.47553,0.86935,0.53451,3.0814,1.65318,0.17248,-0.39448,22.928765549157916
-0.62648,0.81628,0.81338,-1.10923,1.01842,-1.84261,0.39511,-0.04511,-1.49225,-0.09052,-0.40611,-0.40041,-0.60781,-1.36309,1.17929,-1.30198,-44.91811998690484
0.09719,-1.37332,0.17631,0.37162,-0.12553,-0.1833,-0.78092,0.76058,1.52578,0.17056,-2.48715,0.69712,0.00873,-1.12102,0.10815,2.27077,-86.2507969509338
-0.93743,-1.67171,-1.59279,0.04817,-1.1013,-1.60226,-0.09396,-0.8097,0.40103,-0.06953,0.63144,0.94506,1.18517,0.00646,0.45323,-1.58324,27.950384965999476
-0.00344,0.02317,-0.69978,0.95218,1.02487,0.37303,-0.56857,-0.72416,-1.58532,-0.4614,0.94252,-0.93703,-1.20336,1.93289,0.24039,-2.00378,14.794669607799422
-0.47491,-0.75377,-0.82012,0.75676,1.70941,-2.8097,0.97252,-1.32951,0.27079,0.24055,0.33118,-0.41804,0.65193,-0.15721,-1.39672,0.11923,-98.52409309874045
0.02114,0.38632,-2.0683,0.17837,-0.50126,-0.19957,0.72207,0.27003,-0.43845,-1.78798,0.41538,0.0499,1.0757,-0.04345,-0.41143,-0.43092,-17.863960747358643
-0.42345,-0.55398,0.01472,-0.28258,-0.84712,-0.63958,1.69725,-0.57823,1.29107,1.2494,-1.0886,-0.63508,-0.1681,-0.34014,0.68249,-0.79972,2.162812571679604
-0.09196,-0.29441,1.29391,-1.05279,0.05424,0.68989,-1.90331,-0.80731,-0.23877,0.87618,-0.82395,-0.17122,0.19302,-0.93784,-0.71323,-1.30277,-120.5613890326965
0.63816,0.5205,-0.86245,0.24584,0.17964,0.18177,0.93122,-0.80394,-1.94091,0.19841,0.09384,1.90457,-1.56927,1.36667,0.10559,0.00184,-21.90928666387984
1.47736,-1.54019,-0.22513,0.89772,-1.25838,0.11383,-0.22781,0.19567,0.96212,0.80386,1.48391,-1.02551,-0.76963,-0.16182,-1.02669,0.50562,163.77895878096592
0.25795,2.09646,0.75214,1.86587,-1.01885,0.84026,1.05584,0.88688,-0.0365,0.99087,-0.66807,-1.10205,-1.39741,0.76889,-1.19654,-0.01123,-112.99833995561765
-0.54631,-0.74813,-0.90864,-0.47613,0.1238,1.57452,-0.62223,-0.34795,-0.28694,-0.54198,1.83989,0.46321,-0.593,0.16094,2.05747,-1.46848,220.33087879396774
-0.25615,1.96146,-1.30556,-0.04748,0.51841,-0.72424,-0.65877,-0.68203,-0.24021,-0.93787,0.15775,-0.18266,0.33049,-0.22562,-0.58249,1.0355,-57.94696720135972
-0.50267,-0.45867,1.07136,-1.09317,-0.80159,-0.14498,0.13738,0.81079,-0.18797,-0.23304,-0.75031,0.68577,0.48531,-0.0365,-0.73771,1.22871,-142.98138951348776
-0.70574,-0.42838,0.89612,-1.18077,0.71698,0.24874,-0.90741,0.44169,0.58182,0.58366,-0.34728,0.49229,1.13426,0.26693,1.02613,-3.27109,27.498487468549428
1.49005,-1.18567,0.73145,1.48281,0.25266,0.39322,1.15413,1.05025,0.65523,1.35474,0.37923,1.41912,0.24801,-1.45162,-0.34967,-0.75436,127.78128787219521
1.74189,-2.43995,0.28279,-0.62882,0.54544,-1.12585,-0.72932,0.62065,1.66454,-1.79443,-0.47085,0.89973,-1.20063,0.30147,-1.02719,-1.58673,81.79771827239355
0.42135,-1.74745,0.58457,0.65774,-0.00572,0.70673,-1.09846,0.39057,0.92481,-0.92055,-0.77781,-2.62685,-1.25101,-0.11829,-0.74914,0.08017,-37.92255956045266
-0.53229,0.23554,-0.20564,-0.12949,0.76477,2.10352,-0.45759,-1.30657,-0.10003,0.09314,-1.13221,1.36333,0.86034,-1.59656,1.36606,-0.65402,-16.041119814957923
0.22199,0.27196,-1.14148,1.02461,0.19787,1.13495,-0.41885,0.6581,-0.11534,0.82274,1.23716,0.58077,0.52859,0.56822,0.50358,0.1589,128.2799687563168
-0.8389,1.9859,-1.27599,-0.11788,0.14434,-0.0424,-0.44539,-0.46021,1.87507,-0.12147,-1.7318,0.28041,1.34511,-2.49885,0.78777,1.07677,-36.65842555108909
-0.18257,-1.43925,0.97868,-0.72942,1.17204,1.25609,0.76149,-0.61561,-0.53502,0.30705,-0.00712,-2.10221,-0.97548,-1.12932,-1.70689,-0.27433,-156.14205363987162
-1.35998,0.43678,-0.43219,1.26815,0.65193,-0.89883,-0.78695,1.69548,1.3852,-0.02997,0.19061,-0.6581,0.04316,0.12706,-0.10864,-0.45044,-29.406606635192563
0.0718,1.72298,-0.75633,-0.10616,0.17726,0.89163,-1.35666,1.00352,0.26749,-0.68698,-1.5754,0.86893,-1.19165,-0.20904,-0.03415,-1.48109,-89.60920699397843
1.32963,0.5665,-1.05205,-0.77981,-0.52074,-1.2592,1.13261,0.34415,-1.58895,0.32852,-0.04027,0.34069,0.24941,0.53449,-1.29029,1.37413,-69.60313522966642
-0.63352,0.47688,0.60981,1.81874,-0.13573,0.39962,-0.82622,0.9212,-1.48777,-0.93529,-2.03292,-0.66855,0.77673,0.76427,1.21995,-1.80658,-149.36356467253268
0.9477,1.73332,-1.02647,0.8211,0.30656,0.62101,-0.79318,-0.82217,0.91921,-0.46925,-0.08222,0.4164,-1.16966,-0.74003,-0.01701,-1.43944,95.5283305821888
-0.81643,-1.02556,-0.69032,1.25485,-1.14475,2.43177,-0.63334,0.86893,1.48453,-0.96274,-0.28197,-0.57592,-0.65868,-0.7908,-0.61131,0.03173,-55.824104078898834
0.10652,0.98204,1.14699,-0.78962,-0.80785,-0.90136,-1.57287,-0.84593,-1.19985,-0.39896,0.7119,-0.57117,-0.82437,-0.30416,-1.43549,0.98347,-97.02709581188705
0.27166,1.48885,1.9662,1.00054,-0.33579,-0.31857,-0.92069,-1.59516,-1.68969,0.19978,-1.95216,0.02634,-0.46835,-0.04804,1.17427,0.26161,-94.69488392178998
-0.59494,0.00933,-0.21299,0.47468,0.62863,1.02845,-0.92349,-1.25852,-0.20468,0.55364,0.2594,-0.69789,-0.22817,0.42182,1.92441,-1.5798,107.04058630101459
0.99889,0.26003,-1.18928,0.471,0.12751,0.01277,0.04839,0.76693,-0.69152,1.32088,-0.61607,-0.99517,-0.88935,1.62435,0.29526,-0.85164,20.352638796816443
-0.51995,0.54664,-1.00706,0.2272,-0.81489,0.30738,0.47515,-0.01806,-0.59757,-0.17855,0.25542,0.60209,1.96728,-0.01749,-0.11027,-0.58869,-49.84315464803724
-0.45168,1.64854,-0.1606,-0.1709,0.58445,2.48143,1.69877,0.86087,-1.18653,0.54373,-0.65949,-0.72697,-0.24524,0.43062,0.2065,-0.12561,-107.01909492087756
0.48423,0.22361,-0.74985,0.30475,-1.19296,-0.53339,-0.55447,-1.36313,1.55192,-0.25788,0.25282,-1.18487,-0.2533,0.21796,-0.36317,1.57131,87.52165275036994
-0.13258,1.24312,0.18407,1.06404,2.0039,0.88561,0.00211,0.44559,0.08475,0.34474,-0.28237,-0.27837,1.33165,0.90372,0.1564,-1.02018,-12.147199047396901
-0.72476,-0.31709,0.64234,-1.40837,-1.37183,0.87741,0.87211,1.18638,-0.25323,-0.76064,-0.08612,0.62995,0.40139,-1.31771,-0.79492,0.82826,-121.05286086026484
1.07407,-1.026,-1.05621,0.06038,0.25433,-0.49029,-1.63813,0.80073,0.70936,0.71847,-0.82499,0.52095,1.64559,-0.48282,-0.40797,-1.62522,18.652210571218806
-1.45884,-0.32736,-1.11969,-0.07991,-1.86727,-0.63109,-0.41551,0.99598,-0.03872,-0.63792,-0.09701,-0.15558,0.83735,0.4856,1.38912,-0.49692,-6.1870445057345815
1.43262,1.58812,2.24799,-0.14004,-0.38628,-0.10233,-1.10558,0.29464,1.08401,-0.89673,-0.1941,0.57014,0.46773,-1.55667,-0.73051,-0.14142,76.70283049048496
0.02724,-0.86478,-1.58113,-0.80903,0.31055,-0.01438,-0.20198,0.67136,0.51104,0.90809,-0.1595,-0.46911,0.89273,1.48696,1.04588,-0.38755,87.81085879862131
0.42389,0.00376,1.78167,-1.27685,2.58612,-0.99641,-0.52762,0.10865,-0.08282,-0.38545,-2.47201,-0.80651,-0.13896,-0.22846,-2.03025,0.9865,-282.16957984098093
-0.76545,-0.1729,1.20067,0.20918,0.61758,0.98381,-0.00844,1.39371,1.53311,0.34725,0.59694,-0.58641,-0.56536,-0.08395,-0.26536,0.07662,32.16081880692549
-0.28927,-1.08017,-0.82801,1.04909,0.83957,-0.77163,1.35038,0.33049,0.63984,0.74376,-0.106,2.42886,0.49541,-0.49898,1.03225,-0.50553,74.42814912883937
0.20213,1.19973,-0.13843,-0.74719,0.78565,-0.92236,1.05731,-0.6229,0.52908,-0.49444,0.16977,-0.71905,-0.85744,0.67158,-0.0278,0.36359,45.087287450317966
-2.03293,0.25142,0.35737,-0.09913,1.14885,0.85666,-1.10624,-0.37526,1.21576,1.64632,0.98637,-1.4416,0.53195,0.88323,-0.80228,-0.44493,-79.03198746302445
1.2852,-1.06571,0.54509,-0.50768,1.40925,-3.02054,-0.74296,-0.47163,-0.63614,-0.99295,0.28498,-0.76642,1.08571,0.01972,-0.2272,1.59778,63.67359360091046
-1.29279,-0.27223,3.10712,-1.91383,0.7147,-1.12619,0.27124,0.6215,-0.54979,-0.84864,0.6505,-0.29006,-0.82189,-0.31281,-0.17412,2.39662,-78.59120471649538
1.48036,-0.23885,-0.17375,0.10808,-1.68323,-1.44591,-0.32181,-0.37443,-1.08622,-0.85645,-0.75935,2.3568,-0.42908,-0.31482,-0.42627,0.49509,-24.466091091864882
-0.39117,-1.02035,0.64305,-0.04341,-0.43122,-0.15504,-0.3098,0.07871,1.06373,0.98285,-1.60858,-1.0781,0.37717,-0.28719,0.80901,0.66081,-30.03763310232016
0.93421,0.84019,0.85684,1.50304,1.13069,0.49575,-1.01823,-0.32388,0.80768,0.843,0.72797,0.01709,-3.18653,0.67409,1.07102,-0.0359,221.3022489606109
-0.11904,-2.11219,-1.82591,0.04639,0.86605,-0.84617,1.27845,0.92651,0.91102,0.73168,-1.43719,-1.36264,-0.22827,0.49901,-1.12321,-0.03964,-144.9277977476713
-0.83699,-0.99355,-0.57597,-2.76758,0.37808,0.84331,0.34261,0.69028,-1.96856,-0.7173,-1.24065,0.57698,-0.84384,2.57333,-1.8994,1.48399,-353.93177896076645
0.82392,0.66711,0.48093,-0.12623,0.78827,-1.24176,0.40642,-1.23721,-0.43682,-1.14629,0.65502,-0.30287,2.04567,-0.28141,0.52702,0.19329,119.14080670441624
